System,stock,Brood.Year,Recruits,X0.1,X0.2,X0.3,X0.4,X0.5,X1.1,X1.2,X1.3,X1.4,X1.5,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,Escapement
Bristol Bay,Ugashik,1975,4125833.63273711,0,0,0,0,0,1087.59501117054,1565298.94684351,578240.207247779,0,0,5168.95767015129,1608268.16137964,365466.276386944,790.211203966802,5.73445543909917e-8,1513.27699388139,0,0,429336
Bristol Bay,Ugashik,1976,5801028.78390357,0,1672.08801420302,4.00546880279961e-6,0,0,3.9241194928877705e-9,2328526.86926558,1705027.67534894,8659.84833956685,0,61271.8531477058,1352579.36062715,341623.685571504,4.4494294162196505e-9,0,0,1667.40358491954,0,356308
Bristol Bay,Ugashik,1977,2853150.98810227,0,2.38260796255533e-7,11007.9580014494,0,0,792.364629526288,642642.929691399,1822598.00227948,5812.76646934854,0,0,230132.821228777,138885.490897533,1278.65490451153,0,4.449563466183071e-9,4.28777516914304e-9,0,201520
Bristol Bay,Ugashik,1978,1194447.86934343,0,0,7169.64889818984,0,0,0,245523.689600034,336577.380655339,4513.35789085792,0,3163.41103804222,343911.61502173,253588.766239226,3.930193955050431e-9,0,4.28796317496854e-9,3.92719384733323e-9,0,82435
Bristol Bay,Ugashik,1979,6480880.11029085,0,0,4.4493554686227405e-9,4.287673396514551e-9,0,22988.4074079741,3310049.20688371,786899.520829001,23148.854667424,0,10427.2928765737,1672860.70123281,649603.193280413,4902.93311293349,0,3.9279145152472404e-9,0,0,1706904
Bristol Bay,Ugashik,1980,8062936.54188374,0,0,5235.63394950824,0,0,1117.26130919644,1405682.3347348,2168627.53229607,14429.1368635021,0,35830.1908593104,3340398.47223444,1090175.90299163,1322.20700652626,0,117.869638745066,0,0,3335284
Bristol Bay,Ugashik,1981,7976426.00248363,0,240.631933437733,4923.24844308841,0,0,861.929597269835,1742861.18268677,3026320.34150907,3536.13210838342,0,6623.3847425797,2261030.8645913,929012.015823602,840.019873847847,0,176.251174275777,2.18577569308049e-9,0,1327699
Bristol Bay,Ugashik,1982,2359984.76482498,0,0,4885.73586682424,1155.86799807102,0,4612.32964532082,325144.672033536,680800.952487528,8557.77137884881,4.42173050198647e-9,266.239669649013,543094.918270168,788805.734587203,2660.54288782294,0,2.1856371139236904e-9,4.4238879968621105e-9,0,1185551
Bristol Bay,Ugashik,1983,1789219.78633632,0,0,11993.4613599378,727.952764654967,0,5.3129833479009405e-9,733502.9645429,252201.235623603,2965.71917984782,0,3616.4989548217,562361.88572287,221167.201057489,4.704904462690371e-9,0,682.867130182754,4.705102020960461e-9,0,1001364
Bristol Bay,Ugashik,1984,5529833.79309639,0,1456.02505298661,9752.74664476012,4.42318319403165e-9,0,74.2214809106225,479102.576627199,605094.479534705,12415.9466467443,0,50457.4802705524,3868563.22840385,500631.745379609,3.8596705644854e-9,4.42706445475937e-9,4.7053536375004e-9,2285.34305504872,0,1270318
Bristol Bay,Ugashik,1985,2823866.10556412,271.191071686622,1889.85723873398,8788.15516509279,0,0,445.950907248594,646743.34623154,807793.190513286,2117.00732854114,0,1021.61462830946,878253.70986812,470702.978929069,5839.10368248043,0,3.85987112695374e-9,4.585829032119511e-9,0,1006407
Bristol Bay,Ugashik,1986,7142617.05482445,0,5097.52408205148,48370.4709120281,46.7038320990196,0,555.393296290367,459249.597640838,2678328.79409752,77767.8104577505,0,791.251470575979,1927859.18515675,1925221.38010179,17548.830034465,0,1780.11374228449,5.1062598838858e-9,0,1015582
Bristol Bay,Ugashik,1987,7164346.88049255,0,5014.24623478863,7801.40335213707,4.585507460029451e-9,0,97.2794790342384,856333.735321201,1811306.18856715,13745.0656287938,0,11200.6613673222,1998210.95755658,2421156.58908385,39039.4032410321,0,1.78719541262965e-8,441.350660645009,0,686894
Bristol Bay,Ugashik,1988,5544645.82378031,0,568.651505996897,7709.12706834204,0,0,1791.93032703654,470687.77051868,795903.366481872,19276.3934277876,0,33263.3811818772,2017208.90674094,2182844.23649362,1267.12774021484,0,6050.56601993953,8074.36627399965,0,654412
Bristol Bay,Ugashik,1989,4913113.70601025,0,3611.65545799285,8149.22326654876,4.943937551754181e-9,0,5841.08423705818,928149.840586936,407113.500122584,10738.1419699441,0,13862.6982650766,2510466.39110452,1024308.94188398,872.229115591601,0,9.01069397509816e-9,4.845410540431581e-9,0,1713287
Bristol Bay,Ugashik,1990,3858558.50626774,0,0,10683.0067462552,1406.93413899486,0,973.071157263856,374219.713228963,787820.686063366,2495.31996035602,0,12550.9804609673,2004494.78858404,662361.370631874,1552.63054329217,0,2.85930663262262e-7,0.00475208079596916,0,749478
Bristol Bay,Ugashik,1991,6680927.45220865,0,442.530328233677,263.631186075617,3.2307877310403204e-9,0,6843.17303918373,2063055.64428774,3857991.30699428,19159.9388047389,0,420.429599983045,452473.686049995,276441.972783879,3835.13910372236,0,3.08152462754545e-5,1.5272648956946201e-9,0,2482016
Bristol Bay,Ugashik,1992,3149040.84059656,0,4731.03556110147,59370.4019941924,1048.17678180806,0,6376.27208367574,322825.193912444,839604.929808562,690.723671480195,0,9211.45943101199,935883.713639344,940447.822736634,27506.529377886,0,1.5284544123597302e-9,1344.5815984201,0,2194927
Bristol Bay,Ugashik,1993,1357579.56061087,0,1082.10316478167,2503.05052463882,0,0,1969.60993482482,408126.139475337,391217.229636828,29347.0308629811,0,5033.34775033885,273290.197404607,244593.849520253,0,0,3.5337129936155304e-9,417.002336276575,0,1413454
Bristol Bay,Ugashik,1994,1586318.3046561,0,0.00771900977626585,1013.08338436837,0,0,19397.4356539719,260832.749944349,521899.934422871,8349.84577279822,96.8405409874616,7829.84775130338,596048.477339135,168386.806978049,2367.32175694248,0,2.1142635257789804e-9,95.9533923163646,0,1095068
Bristol Bay,Ugashik,1995,5773749.78979739,0,2857.13267416558,0,0.101191209529456,0,10260.6916605868,3803140.40344641,1732034.86209766,31423.7203398825,0,3.5288748767545e-9,130226.105110663,63023.6444618099,783.036472720679,0,1.2485926975405401e-9,0.0923422765592992,0,1321108
Bristol Bay,Ugashik,1996,1353867.00885998,0,0,0,0,0,0,260683.564861841,1050833.3022563,1054.79671277598,140.208953341175,0,31801.3042183789,9008.42762022473,345.030098720533,0,0.323197966074454,6.04380247440946e-7,0.050939830139495,692167
Bristol Bay,Ugashik,1997,3025122.9145432,0,0,0.472522229573812,0,0,0,283827.953786327,647818.202319307,11946.1308278329,0,2867.17476268602,1657638.04164836,418907.628283228,2115.70584572313,1.25443225669491e-9,1.60454750570603,3.790640722135851e-9,0,656641
Bristol Bay,Ugashik,1998,1247106.61725814,0,0,0,0,0,1237.27436418543,179053.304944581,302211.307305726,4401.68293127529,0,21.415483541965,524716.214244126,235000.593760153,2.70850831191486e-9,0,464.824224546437,2.7148473940271802e-9,0,924853
Bristol Bay,Ugashik,1999,3674159.13614866,0,0.092342275303774,0,0,0,3670.8789146905,1255075.28329584,907859.265526289,4844.39763092904,0,24647.5995530392,1185602.63859226,289264.453866693,3194.13517273213,0,2.7142695904074803e-9,0.391253916779294,0,1662042
Bristol Bay,Ugashik,2000,4355277.85490821,0,0,0.113121052410729,0,0,2248.78183066688,1866357.04237193,2342567.06618587,25205.9047359654,0,397.442014910343,44273.5623076944,74227.3236697061,3.3011870072656502e-9,0,0.618670403597823,3.3007673454315104e-9,0,638420
Bristol Bay,Ugashik,2001,2184180.04411073,0,0,0.125460489466472,409.663993374952,0,628.895798651659,399297.90540828,1437912.08846138,52169.7904372368,346.939491539649,2009.41458413622,130860.811550997,160042.241244815,502.16767982334,0,3.3077620192776303e-9,3.31873507220664e-9,0,866368
Bristol Bay,Ugashik,2002,4599328.43100261,0,0,7693.04708531282,0,0,7745.02471164575,2071288.97153353,2167492.85111855,13088.6880293039,0,241.891731747078,305593.96403063,26175.841679933,3.28539152793389e-9,0,8.15108196277377,0,0,905584
Bristol Bay,Ugashik,2003,6373081.60221313,0,17203.5758679866,0,753.252179454338,0,10937.7034940556,4701777.63033801,1532813.30229716,12796.7334021798,0,3.3299787932552104e-9,35668.2375910314,61131.1670432472,3.1310284978028404e-9,0,3.2836647041949204e-9,0,0,790202
Bristol Bay,Ugashik,2004,4531615.86426889,0,0,521.528386821388,0,0,12626.7679500013,1319887.08452799,1594092.32397385,2920.86659599961,0,372.98362487373703,1238125.80100635,363068.508202989,2.5704882503499203e-9,0,3.1342154216215604e-9,2.56917910146357e-9,0,815104
Bristol Bay,Ugashik,2005,5265097.61583498,0,0,0,930.898149021409,0,650.127338304387,876221.302842437,2314050.32215778,6211.60106607198,0,1956.51824047025,1174215.2155265,887536.048527963,2700.09702694889,0,625.484959482099,2.8711988240229204e-9,0,799612
Bristol Bay,Ugashik,2006,3402249.68118196,0,0,2987.30168744681,354.003789189295,0,66930.3760259919,1066919.59563798,1077435.77034226,7477.05521001327,3.1175412362780803e-9,21808.0075599687,935099.166455408,223237.847027269,5.20230650343596e-9,0,0.495896172920655,0.0615502550681464,0,1003158
Bristol Bay,Ugashik,2007,3140558.61112024,0,0,2.56917910146357e-9,2.8715793680458404e-9,0,41842.7843330607,1274646.02509249,930354.803322147,1857.66670059362,0,13504.9753542633,697799.658671827,180552.260216765,0.437429080953327,0,3.128749779142e-9,3.3020540191156702e-9,0,2599186
Bristol Bay,Ugashik,2008,3163445.30488754,0,0,2817.64225117163,1716.40807158966,0,7974.25253419587,1047221.51248463,1729138.02260219,798.400533388215,0,1655.55782916099,332241.254775286,39882.2538059307,0,0,3.3018712052491e-9,0,0,596332
Bristol Bay,Ugashik,2009,982891.156699286,0,0,0,0,0,8826.11640221975,376289.508744379,317253.45950829,19.0879660895764,0,2519.25188115379,144373.052306473,132471.637602627,4.496796019106951e-9,0,0.0257038237521051,1139.01658422617,0,1364338
Bristol Bay,Ugashik,2010,2113277.87345172,0,0,1095.69168823311,0,0,10045.2678925323,579294.203151416,790143.786944319,4.496796019106951e-9,0,6942.2666510665,441781.201506109,283973.005944019,0,0,4.480393511443771e-9,2.44967401361248,0,830886
Bristol Bay,Ugashik,2011,6745930.97213661,0,949.277832006529,4.0741521031154e-4,0,0,64066.5445152357,2738466.36093486,2087481.78283184,8425.05757904738,306.459049721425,41288.3307717651,1304626.35609293,495528.200464084,4394.59917002819,0,132.536203482919,265.46628420576,0,1029853
Bristol Bay,Ugashik,2012,5917714.603741,0,0,0,0,0,104687.355717978,3480574.00293882,1582990.73727334,6249.23972973235,0,5117.03573712074,653764.074759861,84332.1179550245,0,0,0,0.039629119970915,0,670578
Bristol Bay,Ugashik,2013,5990615.99268631,0,0,0,0,0,29906.3041279019,3860506.65211961,2008451.04190079,2521.96478044898,0,978.052864735833,56487.6260269545,31764.3508648096,0,0,0,0,1.05509702538645e-6,898110
Bristol Bay,Ugashik,2014,4326726.17713992,0,0,0,0,0,70409.7808051525,2596182.36352685,1576519.49916722,1571.92866260105,1.05585542385074e-6,0.0696726820601357,53209.32246796,28825.829545456,7.38328883851261,0,4.746111080034881e-9,1.05496822118856e-6,1.04825673222059e-6,640158
Bristol Bay,Ugashik,2015,4144727.54477958,0,0,0,0,1.05585542385074e-6,13553.7805223411,1880555.73257158,1598528.32330323,1.36526874927543,1.04925591185396e-6,6553.65853925915,321079.834265252,324454.850302903,1.04825673222059e-6,0,1.05481438807347e-6,1.04826127946885e-6,1.01686040398271e-6,1564638
Bristol Bay,Ugashik,2016,NA,0,0,0,1.05509702538645e-6,1.04925591185396e-6,53838.4847720888,3018962.97416335,2971244.67363118,5326.91767396404,1.01623371146538e-6,5883.31799236253,844961.10937458,254679.491120734,1.0386150066614e-4,1.05427974175624e-6,25.6870029124793,1.01691953287298e-6,NA,1635270
Bristol Bay,Ugashik,2017,NA,0,0,1.05496822118856e-6,1.04825673222059e-6,1.01623371146538e-6,103761.767426403,6695358.77405087,5562445.29996579,33362.050101911,NA,3330.47029776783,527078.427746881,994615.005182251,NA,1.04933931279623e-6,1.48082426075936,NA,NA,1186446
Bristol Bay,Ugashik,2018,NA,0,1.05481438807347e-6,1.04826127946885e-6,1.01686040398271e-6,NA,20784.8747594507,1171770.12534896,2366944.16474685,NA,NA,2901.24211329827,408380.614757671,NA,NA,1.01612548068512e-6,NA,NA,NA,1167792
Bristol Bay,Ugashik,2019,NA,1.05427974175624e-6,1.04841189099761e-6,1.01691953287298e-6,NA,NA,7524.89886650202,392624.763947398,NA,NA,NA,11832.5843482622,NA,NA,NA,NA,NA,NA,NA,1547748
Bristol Bay,Ugashik,2020,NA,1.04933931279623e-6,1.01675223546297e-6,NA,NA,NA,170457.910286245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745940
Bristol Bay,Ugashik,2021,NA,1.01612548068512e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2859930
Bristol Bay,Ugashik,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436784
Bristol Bay,Ugashik,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128896
Bristol Bay,Ugashik,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759776
Bristol Bay,Wood,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Bristol Bay,Wood,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,NA
Bristol Bay,Wood,1957,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,45045.0377326122,0,NA,0,0,0,NA
Bristol Bay,Wood,1958,NA,NA,NA,NA,0,0,NA,NA,451855.842218358,0,0,NA,172394.870931559,26802.9752143814,0,0,0,0,0,NA
Bristol Bay,Wood,1959,NA,NA,NA,9.845919260005932e-9,238.892453550547,0,NA,907851.77727247,458540.10882727,0,0,15165.6854241791,316785.127560066,39543.1977107879,0,0,0,0,0,NA
Bristol Bay,Wood,1960,NA,NA,0,262.645257249716,0,0,5684.05191110087,1610957.71671379,942240.999809196,4276.70463550199,0,69.113979069917,96536.3433914621,88896.40014986,0,0,6.7971628502788205e-9,0,0,NA
Bristol Bay,Wood,1961,NA,0,147.898448506504,2736.3252898612,0,0,0,218861.034155268,1422998.08556377,871.100610851531,0,0,13439.7367194322,25286.2878280375,684.009285272052,0,0,0,0,NA
Bristol Bay,Wood,1962,NA,0,850.538689373392,1.10901078054205e-8,503.640295394549,0,1738.6534659558,970914.649739338,422690.02579567,4123.8056087023,0,95.3123428957186,109138.191690113,40572.3163519116,0,0,0,242.868671174118,0,NA
Bristol Bay,Wood,1963,1632835.6902013,0,0,1.05019942535802e-8,4.4536370160163704e-9,0,0,591145.497944456,947040.951379428,0,0,658.879787752321,53834.9002694082,39341.3006993586,814.160120885463,0,0,0,0,721404
Bristol Bay,Wood,1964,1286902.77710073,0,6.81607313753162e-9,5166.7329431106,0,0,116.582274060514,492966.164150089,320745.700689979,0,0,909.886751646761,386106.392698523,80891.3175933115,0,0,0,0,0,1076112
Bristol Bay,Wood,1965,2021718.74284877,0,2071.22685378145,2099.58118600098,0,0,594.896739268403,597032.00169663,1024258.46061966,4897.41180064583,0,133.750630204719,171818.556376863,218812.856945715,0,0,0,0,0,675156
Bristol Bay,Wood,1966,2290779.78677707,0,4.98435053510009e-9,1.0910875604243e-8,9.86180294270583e-8,0,5583.57705793908,959032.291440072,1205631.32664135,5650.17379422553,316.469975808494,222.945943665236,50018.4704167956,64076.2497656615,248.281741442159,0,0,0,0,1208682
Bristol Bay,Wood,1967,1054263.50231463,0,0,7435.37161102217,327.940563004266,38.9247825027151,1499.11890060544,575431.037568257,289066.893231739,653.444509232084,0,526.909825457646,81500.388184108,97783.4731386973,0,0,0,0,0,515772
Bristol Bay,Wood,1968,1154367.15414343,0,0,5656.33536624632,6.6405912795347105e-9,0,909.076712230278,552271.92782014,565465.413753333,4461.674081603,0,0,3925.92093585611,21676.805474013,0,0,0,0,0,649344
Bristol Bay,Wood,1969,989847.971165265,0,0,1899.41648612333,0,0,0,60777.2793545368,438023.645699348,10313.0513307428,0,0,383877.884100483,94956.694194031,0,0,0,0,0,604338
Bristol Bay,Wood,1970,2648101.6347012,0,0,9.72362974092186e-9,0,0,3951.79627789803,1387914.79812861,1022201.29821619,4.42608986126002e-9,0,4458.88326337849,179643.393114365,49931.4657007504,0,0,0,0,0,1161964
Bristol Bay,Wood,1971,1425140.3788766,0,2468.32863691572,19060.8974313702,0,0,1697.14879982656,444270.190737608,643532.140800189,4.82662720260569e-9,0,0,202944.742861747,111166.929608936,0,0,0,0,0,851202
Bristol Bay,Wood,1972,1338679.25329861,0,1694.56576670336,11222.6990874318,4.489885769763011e-9,8.49536286390961e-7,1706.68174855033,802385.790496881,422944.757278256,34888.9008750545,0,0,41827.5072572363,22008.3507876437,0,0,0,0,0,430602
Bristol Bay,Wood,1973,1460260.48499533,0,645.216609324456,1261.09577738514,1.56417830822803e-8,0,1244.91692218225,233282.44767934,1154122.5975488,6.794476118103521e-9,0,0,44713.5739145487,24990.6365437146,0,0,6.4368721124461604e-9,0,0,330474
Bristol Bay,Wood,1974,5893430.30998299,0,4.265391481847331e-9,12417.0908734351,0,0,2408.93068241359,3403445.31289297,1924881.34773031,8334.12589609677,0,4257.33517141809,437456.187064575,100229.979671772,0,0,0,0,0,1708836
Bristol Bay,Wood,1975,6290687.41151378,0,6.867882690307871e-9,7.152080124391951e-9,0,0,30667.3261490408,1796332.40782871,2809723.65790704,7864.48293384272,0,0,548783.1670909,1097316.36960423,0,0,0,0,0,1270116
Bristol Bay,Wood,1976,6590536.14741133,0,6.4368721124461604e-9,4.590069038654591e-9,0,7.26200769713855e-6,1967.11000113719,2652958.12333458,3010832.93404885,9226.84803973363,0,4012.52055309873,617473.489037347,290716.172018064,3348.95037124811,0,0,0,0,817008
Bristol Bay,Wood,1977,3824312.59826252,0,0,6.0989875770079606e-9,5.319559747875411e-9,0,19300.0332983165,1275546.00636232,2444584.0746759,8.00486304218845e-8,0,4.2692913042287105e-9,55897.7672272608,27016.395875984,0,0,1968.32082264023,0,0,561828
Bristol Bay,Wood,1978,3117206.8107266,0,0,7.738121670407791e-9,1.57671544765607e-8,0,0,1274165.7896847,688659.052220285,13287.7593908854,0,2793.62644055622,1025110.07196319,113190.511026957,0,0,0,0,0,2267238
Bristol Bay,Wood,1979,4154668.58018577,0,3.3849887264851204e-9,6.06510517732369e-9,10444.8482737791,0,16285.5315543595,2360528.68984207,1708952.77037839,1419.31123098158,0,0,31620.1758507416,25417.2530554376,0,0,0,0,0,1706352
Bristol Bay,Wood,1980,1471792.11761562,0,4.4479823472979e-9,7.2284393569888305e-9,4.934001916637621e-9,0,0,472215.585427267,810844.449786142,1486.02539290381,0,0,72533.626691238693,114712.430318056,0,0,0,0,0,2969040
Bristol Bay,Wood,1981,2231913.48074671,0,3.28077942785162e-9,4.7639136846351e-9,2310.3105516457,0,0,613921.915817278,1383072.00303869,0.0394080843650357,0,0,69787.3798805029,162821.832050501,0,0,0,0,0,1233318
Bristol Bay,Wood,1982,2085370.56802225,0,3.74304213647024e-9,5.474469082387831e-9,0.263200617850207,0,3627.66750504082,533178.132332403,1388422.60358711,12821.3885284746,0,0,125734.280589424,21586.2322791723,0,0,0,0,0,976470
Bristol Bay,Wood,1983,3326753.3865653,0,2.7346645638022e-9,1041.30478256289,9.798108069109981e-9,0,1358.70122040682,1839382.77120345,1353389.36796088,2817.89628812643,0,0,15113.7766347766,113649.568475079,0,0,0,0,0,1360968
Bristol Bay,Wood,1984,2218822.19159381,154.968486457162,4.65227760080952e-9,7.20964552789433e-9,1241.34481123235,0,381.823930147657,586695.162952895,1498999.89372902,16112.1504193228,0,0,80678.9621830852,34557.8850816372,0,0,0,0,0,1002792
Bristol Bay,Wood,1985,3304166.65396049,0,8941.06786674692,16157.4403719932,562.767524797978,0,1454.52109624768,1380822.30185249,1822593.97986242,3604.7063058312,0,0,44470.3536875819,24716.3860976435,843.129294738982,0,0,0,0,939000
Bristol Bay,Wood,1986,4176304.8377082,0,3187.57261019307,31946.7078179106,1260.70100090213,0,2186.65410116098,1225883.75435902,2760108.06285748,20885.2223852628,0,0,52691.4985044097,78154.6640718495,0,0,0,0,0,818652
Bristol Bay,Wood,1987,2897914.16179317,0,18995.2674730165,74928.933415031,16959.267269575,0,0,1579965.35420733,991109.369232489,6776.75949827929,0,148.419423677987,87904.7223262223,121126.068947513,3.99376109230835e-8,0,0,0,0,1337172
Bristol Bay,Wood,1988,3978870.05699389,0,7723.01760120038,18867.9472163515,4367.96181638104,0,1123.72960466152,1850506.32317076,1935323.26109797,12680.1691006537,0,0,90116.8642015942,57211.9324501857,948.850734131535,0,0,0,0,866778
Bristol Bay,Wood,1989,5106290.77222029,0,2349.19030481382,19840.9060753802,5.48736280158065e-8,0,4109.94372806682,2563487.26427029,2443446.52830819,2446.60485384873,0,0,23863.7340532572,46746.6006263911,0,0,0,0,0,1186410
Bristol Bay,Wood,1990,3555677.99017163,0,5650.67945099754,23365.3120864923,5426.09532832211,0,1442.11172103988,1122283.38620057,1824009.00482649,4644.35344132587,911.030672365227,1436.3186535508,301350.520146334,264539.853567975,8.709110375474061e-9,0,0,619.324076159655,0,1069440
Bristol Bay,Wood,1991,6110265.16020268,0,3.6003660534261602e-09,8271.04631280125,1.04910505971142e-8,0,12307.0191636498,2739166.72702597,3167633.24941956,65018.4804499313,0,0,51076.7860222937,66659.7652717478,132.086536706003,0,0,0,0,1159920
Bristol Bay,Wood,1992,4539122.83785081,0,8952.54555706488,77658.3747119057,6088.09728502475,0,1295.2268207384,2380885.83567677,1931608.99752227,6.135911677329511e-9,0,0,85258.5569131565,45423.7092131464,1181.74213839484,0,769.752012337853,0,0,1286250
Bristol Bay,Wood,1993,3267338.95541326,0,13405.2819340173,1681.22854114509,4109.07765877714,0,0,1710296.46458879,1233241.43524435,2587.75936684429,0,0,138580.944540375,163436.763538962,0,0,0,0,0,1180000
Bristol Bay,Wood,1994,5887327.87008044,0,0,6.84182728121302e-8,0,0,10891.9498666313,2990516.69954421,2383373.95964543,2874.02619446928,0,489.359673254071,400065.852802241,99116.0223541334,0,0,0,0,0,1470000
Bristol Bay,Wood,1995,7844735.66396403,0,418.515129875493,0,0,0,7336.07822762095,4452434.93814906,3217087.02792887,9319.03401261655,0,0,117398.06477986,40742.0057361275,0,0,0,0,0,1482162
Bristol Bay,Wood,1996,7529945.0305222,0,0,0,0,0,0,3104643.30313033,4383745.44721192,21332.9820835979,0,0,2900.44984345796,17322.8482528966,0,0,0,0,0,1649598
Bristol Bay,Wood,1997,1237316.77341795,0,0,0,0,0,0,204615.171809202,584427.046511976,25529.2719401949,8.68009732220676e-9,0,194836.391392085,227699.239150571,181.147028402543,0,0,28.50558550472,0,1512396
Bristol Bay,Wood,1998,6866962.90956072,0,0,748.920626275951,0,0,2776.46904398716,3038333.5432708,3535682.50472069,5315.46440985671,0,899.987382517962,148016.764366941,134874.823303544,314.432436104868,0,0,0,0,1755768
Bristol Bay,Wood,1999,5621105.32849994,0,1094.57629994178,0,0,0,725.249084375126,2291699.73757299,2609498.74955219,8218.88684225988,0,447.80302124864,399870.910907273,309514.197566259,0,0,0,0,35.2176533991905,1512426
Bristol Bay,Wood,2000,7238919.45182733,0,0,0,0,0,4296.8636813709,3280705.36948855,3230094.22067033,60784.7744562739,2.60134625150788e-6,0,112747.788294284,550290.435233913,5.517852654624051e-9,0,0,0,0,1300026
Bristol Bay,Wood,2001,8311690.33283843,0,0,0,2.38629869214786e-8,0,0,2176259.13665821,5495801.17948832,13526.8353224493,0,0,562702.140515434,62043.8714674345,0,1357.16938656329,0,0,0,1458732
Bristol Bay,Wood,2002,8408982.38654234,0,0,27855.8593496635,0,0,44385.763239695,5937283.88446856,2121062.95633507,1.70994597160928e-8,0,0,236544.500564186,41849.4225851391,0,0,0,0,0,1283682
Bristol Bay,Wood,2003,8340090.11853488,0,4.41884996157493e-9,0,5.1298379158714104e-9,0,4139.74833188124,5350245.61154718,2811164.29411134,49755.5047518168,0,0,37752.9984207907,87031.9613718577,0,0,0,0,0,1459782
Bristol Bay,Wood,2004,8066084.29938961,0,0,1.02596726052047e-8,0,0,10784.4738201332,3914076.52454261,3867602.64820086,23501.0662585408,0,0,112868.386957441,137251.199610012,0,0,0,0,0,1543392
Bristol Bay,Wood,2005,6718864.0989698,0,6.839820229748241e-9,0,1713.08342619165,0,2.05192782716129e-8,2515742.97661026,3860079.30013579,9697.70557680567,0,0,235871.353075303,95462.8126883417,296.867457078919,0,0,0,0,1496550
Bristol Bay,Wood,2006,8034985.37370308,0,0,405.119381352085,2356.68011206484,0,40677.0334732011,4545899.60078363,3188317.58366476,16183.7096447736,0,2333.63431699159,185856.810906484,52955.2014198191,0,0,0,0,0,4010000
Bristol Bay,Wood,2007,2826070.95195782,0,106.828735904747,4.1309008829504e-9,7.97167830176682e-9,0,2505.6877592649,1466827.17641917,1145264.91041637,1275.51125372052,0,0,175481.710702606,34609.1266707675,0,0,0,0,0,1528086
Bristol Bay,Wood,2008,3221128.96035362,0,687.122301655,7.06639253085304e-6,0,0,2.26823960305547e-7,1307145.75974909,1776719.85379418,20585.2561213869,0,0,47806.7037893441,67158.0299859483,1026.23460472441,0,0,0,0,1724676
Bristol Bay,Wood,2009,3721140.49423596,0,3.9858410476321706e-9,2.91727049257215e-9,7.83242827854321e-9,0,1790.49883733936,1383003.78793125,2057086.57297164,8.066684444413091e-9,0,1627.16863483966,209067.537679206,68012.3118230094,552.61635864831,0,0,0,0,1320000
Bristol Bay,Wood,2010,7127173.36560695,0,0,6300.60752738451,0,0,41826.1110899922,4798046.78956287,1989083.34850118,13532.9478915065,3882.6001154085,1237.6418262591,214841.857614901,58421.4614774472,0,0,0,0,0,1800000
Bristol Bay,Wood,2011,5649575.89971229,0,0,9.015806284141411e-9,1229.23269902491,0,10412.3229927235,2666460.35145896,2859736.74639226,1099.2044002401,0,2945.87341413578,105680.451345522,1099.20440026861,0,0,0,912.512609142595,0,1098006
Bristol Bay,Wood,2012,4655414.54000071,0,0,4174.5859822023,0,0,77215.2477707544,3133423.09669789,1384225.79766987,7.2736139439641405e-9,0,0,56375.811879954,3.09127601988185e-8,0,0,0,0,0,764211
Bristol Bay,Wood,2013,12363437.5231467,0,0,0,0,0,207823.490085285,9677409.99317808,2368581.27088527,75.9328461197777,0,0,57516.8687707792,52029.9673800826,0,0,0,0,1.05233863918401e-6,1183348
Bristol Bay,Wood,2014,24560850.0151954,0,0,3134.83311719454,0,0,163320.939223872,20246491.9715116,3790598.52063182,975.109693044262,1.05234209475887e-6,3535.25546433544,340940.067452552,11853.3180968008,1.05233863918401e-6,0,0,1.05233577547595e-6,1.04551480410187e-6,2760000
Bristol Bay,Wood,2015,10377011.7085848,0,0,0,0,1.05234209475887e-6,3.6368147328297602e-9,8064807.00764855,2193179.14361451,120.998373671155,1.04553231409792e-6,4770.94185559729,38541.9714329798,75591.6456532004,1.04551480410187e-6,0,1.05234529956014e-6,1.04551423119833e-6,1.01611437193665e-6,1941474
Bristol Bay,Wood,2016,NA,0,0,0,1.05233863918401e-6,1.04553231409792e-6,87517.7015094692,5724076.37612573,1013268.72333528,13005.462521701,1.01611174565074e-6,0,429452.954801573,183907.062496337,1.01611437193665e-6,1.05229473555393e-6,1.04551868628293e-6,1.01611416224412e-6,NA,1309707
